Account, Num Uppercase Chars Mean,Total Characters STD,Flesch Reading Ease Mean, Count Blanks STD,Coleman Liau Index Mean, Flesch Kincaid Grade Level STD,Smog Index Mean,Count Numbers Mean, Count Punctuations STD, Automated Readability Index STD,Count Special Characters STD,Linsear Write STD, Count Sentences STD, Count Unique Words STD,Flesch Kincaid Grade Level Mean, Num Uppercase Words Mean, Num lowercase Words Mean,Count Numbers STD,Count Sentences Mean,Gunning Fog STD,Linsear Write Mean,Num Lowercase Chars Mean, Num Uppercase Chars STD, Flesch Reading Ease STD, Average Words Length STD,Class
20307019,4.8,35.35307625,84.00719949,4.774934555,17.34297562,1.939071943,11.40417372,0.8,2.481934729,3.817537361,2.481934729,0.331488381,0.489897949,4.543126677,3.2,0.2,12.4,1.6,2.4,3.416526012,1.014650469,77,1.6,12.74602487,0.763426263,1
20412275,4.666666667,28.59292842,35.78440476,5.436502143,27.56198413,4.109609335,15.0041247,0,2.624669291,1.64523994,2.624669291,0.268510373,0.816496581,4.988876516,5.333333333,0.666666667,11,0,1,6.285714285,1.66468254,78.66666667,3.858612301,27.62835032,0.890145795,1
20455924,11,3.858612301,55.07432858,3.399346342,25.57678431,1.247219129,15.0041247,1.666666667,5.354126135,1.176844898,5.354126135,0.27464913,0.942809042,2.160246899,8.333333333,0.666666667,13.66666667,1.247219129,2.333333333,1.773671848,1.062032085,94.33333333,2.828427125,21.01756412,1.417393914,1
20640522,6.333333333,16.85889149,80.91177778,3.299831646,19.17672222,1.885618083,9.12037002,1.666666667,1.247219129,3.479259946,1.247219129,0.097202379,1.247219129,2.867441756,3.333333333,0.333333333,14,0.471404521,3.333333333,1.202749936,1.073611111,78.66666667,2.867441756,14.78950216,0.75314413,1
21074492,4.333333333,11.8977122,77.25163043,2.054804668,18.41905636,0.816496581,13.53410872,0,0.942809042,1.08600402,0.942809042,0.058649191,0,1.632993162,5,0.333333333,19,0,2,1.104448367,1.010466989,97.33333333,0.471404521,3.759644106,0.241381694,1
21131225,7,21,63.88375,2,28.57291667,2.5,14.16527833,4,2.5,0.963838615,2.5,0.229166666,1.5,1.5,6.5,0,12,2,2.5,2.15,1.395833334,84.5,3,25.02125,0.291666666,1
21238673,6.666666667,10.27402334,40.70958333,2.624669291,32.52592592,8.37987006,9.630611937,2,3.741657387,11.14814284,3.741657387,0.609847178,1.247219129,2.160246899,8.666666667,1,4,1.632993162,2.333333333,7.885269557,1.138888889,30.66666667,4.642796092,66.63013442,4.513829534,1
21281949,6.5,28.5,38.60285715,2,31.89238095,12,8.0764834,0,2,10.75642857,2,0.142857143,0,2,9,0,2,0,1,1.104761905,1.857142857,37,3.5,80.58714286,1.880952381,1
21289751,2,8,47.92875,1.5,20.86666667,1.5,5.985473138,0,1.5,3.325416667,1.5,0.25,0.5,1.5,7.5,0,2.5,0,1.5,2.433333335,1.75,27,1,11.81625,1.083333333,1
21345227,15.33333333,18.38477631,71.13206775,4.784233365,23.32499404,4.496912521,11.5348607,3.666666667,2.449489743,5.290217642,2.449489743,0.402268843,1.885618083,5.249338583,6.333333333,3,12.33333333,3.091206165,2.333333333,3.659075788,1.101010101,77.33333333,2.054804668,24.96333657,1.301142499,1
21356765,9.666666667,0.816496581,83.4254762,1.247219129,18.21973545,3.265986324,12.92886754,3.333333333,1.247219129,1.259162482,1.247219129,0.279518606,0.471404521,0.942809042,4,1,16,2.624669291,2.333333333,2.79174699,1.118783069,86,1.699673171,22.21945712,0.377609525,1
21425831,4,38.59476073,57.9022807,7.133644853,11.37726316,3.091206165,9.630611937,0,0.471404521,1.560719291,0.471404521,0.216301553,1.247219129,6.18241233,2.666666667,0.333333333,10.66666667,0,1.333333333,3.24912281,0.998830409,56,0.816496581,41.25152344,0.69694453,1
21671968,10.66666667,16.13140484,79.84890351,3.265986324,25.10434211,0.471404521,11.02461878,1,1.247219129,0.339803578,1.247219129,0.185485355,0.816496581,2.160246899,4.666666667,0.666666667,13.33333333,0,2,3.304610321,0.936403509,82.66666667,0.942809042,7.806447895,0.563421537,1
21959183,9.333333333,27.58018612,91.08328394,4.966554809,19.80996926,2.624669291,9.630611937,3.333333333,1.247219129,1.763539163,1.247219129,0.269320202,0.471404521,4.027681991,3.666666667,1.333333333,14.33333333,2.494438258,1.666666667,4.780625562,0.793917435,85,6.944222219,19.38614798,0.356961666,1
22020084,5.333333333,20.39607805,44.245,4.082482905,22.17088889,6.018490028,9.630611937,1,2.494438258,4.421772419,2.494438258,0.40826719,0.471404521,3.681787006,9.333333333,0,7.666666667,0.816496581,1.333333333,5.349720196,0.947222222,50,1.247219129,51.7096743,1.698048308,1
22126409,7.333333333,25.03774928,62.90902629,3.399346342,21.93649435,1.247219129,7.726363178,2.333333333,3.858612301,5.117002441,3.858612301,0.409718585,1.699673171,2.943920289,1.333333333,0.333333333,9,3.299831646,1.666666667,5.067112302,0.83600713,59,4.027681991,44.4965457,0.739272537,1
22173597,13.5,2,94.7325,0.5,25.82888889,0,5.985473138,2,0,2.294227275,0,0.033333334,0,0,2,0,3,1,1,1.755555555,0.633333334,43,2.5,0.4325,0.616666667,1
22207145,3.666666667,52.63712252,48.03707997,8.524474568,35.97578947,4.784233365,9.630611937,1.333333333,25.77250904,23.58273953,25.77250904,1.03738965,24.28076514,7.788880964,2.333333333,0,11,1.247219129,17.66666667,7.16902834,1.657894737,29.33333333,2.624669291,45.16132921,5.396654915,1
22437394,5.333333333,49.07137659,55.61005882,6.480740698,16.28941176,1.247219129,8.331604358,3.666666667,6.847546195,1.68758493,6.847546195,0.435558467,2.160246899,6.342099197,1.666666667,0.666666667,9,3.091206165,2,8.51529412,0.567226891,47.66666667,4.496912521,39.57878265,1.414213562,1
22437649,10.33333333,29.53340858,74.2645101,5.792715732,21.40202727,2.828427125,11.98439285,1.666666667,2.160246899,4.308726015,2.160246899,0.488868233,0.471404521,5.792715732,5,1.333333333,12.66666667,1.247219129,2.333333333,3.410791793,1.082272727,81.33333333,1.247219129,26.56844945,1.186584812,1
22600734,2,25.57342371,92.325,4.496912521,13.38444444,4.027681991,6.937597517,0.666666667,3.091206165,6.645351763,3.091206165,0.342467444,0.816496581,4.320493799,1.333333333,0.666666667,7.333333333,0.942809042,2,5.613739758,1.055555556,34,1.414213562,27.03998552,1.560231069,1
22638250,6,36.2981481,127.7441667,5.906681716,16.50755555,8.055363982,5.82211442,0,2.943920289,10.29911788,2.943920289,0.565685425,0.471404521,6.18241233,-3.666666667,1,5.333333333,0,1.333333333,6.467926567,0.4,29.66666667,2.943920289,55.23943234,3.510970461,1
22798846,4.333333333,24.26245385,80.72025058,3.399346342,20.35129138,1.414213562,10.23585312,1.333333333,1.632993162,3.211377795,1.632993162,0.270477441,0.471404521,3.091206165,4,0.333333333,7.666666667,1.885618083,1.333333333,1.272802239,1.026107226,48.66666667,3.399346342,13.68136914,0.77821664,1
22812325,5.5,1.5,38.6225,1,38.26166667,3.5,10.02499477,1,0.5,5.73842857,0.5,0.25,0,1,8.5,0,7,0,2,3.133333335,1.25,36.5,1.5,24.1675,2,1
22951310,10.33333333,27.35365099,94.31742424,6.649979114,24.2916835,1.414213562,8.51512884,1.666666667,1.247219129,3.934435414,1.247219129,0.272165527,0.471404521,6.18241233,3,0.333333333,12.33333333,1.247219129,1.333333333,6.646533077,1,66,3.091206165,11.19975424,1.265582538,1
23132833,8.666666667,4.546060566,61.58311688,1.632993162,38.38104858,2.160246899,11.5348607,1.333333333,0.471404521,4.32692686,0.471404521,0.26024482,0,1.632993162,7,0.333333333,8,0.471404521,1,2.68469341,1.307359307,47.66666667,1.885618083,17.53432234,1.353934417,1
23396217,9,20.92844954,70.51666667,1.885618083,27.69333333,3.399346342,9.630611937,1,2.357022604,6.361590214,2.357022604,0.353553391,1.414213562,1.885618083,4.333333333,0.666666667,3.666666667,0.816496581,3,4.645667037,1,32.33333333,2.160246899,25.76905261,2.146541145,1
23444554,10.33333333,8.178562764,81.23388889,1.247219129,19.46548413,2.160246899,10.4193776,2.666666667,3.741657387,2.652538072,3.741657387,0.250700706,2.160246899,0.816496581,4,1.333333333,10.33333333,1.885618083,3,1.217136398,0.91984127,70,3.091206165,8.487123398,0.622284033,1
23571734,3.5,11,72.3225,1.5,23.20888889,3,10.93285654,4,0,0.488333335,0,0.25,0,1.5,5,0.5,4,2,1,0.6,1.416666667,36,0.5,15.6225,0.027777778,1
23749423,7.666666667,31.31559782,77.2475,5.715476066,33.23911111,4.496912521,8.841846275,0.666666667,2.160246899,8.852927926,2.160246899,0.424264069,0.471404521,5.249338583,3.666666667,1,6,0.471404521,1.333333333,8.413217115,1.2,34.66666667,4.027681991,34.57490317,2.617474516,1
23808818,14.5,32,99.30389493,7,23.06647343,0,11.69821941,4.5,0.5,1.252608695,0.5,0.210144927,0.5,7.5,1,1,8,2.5,2.5,3.03816425,1.123188405,63.5,1.5,0.43639493,1.314009662,1
24080811,11,6.018490028,107.643,2.867441756,18.53666667,4.642796092,8.841846275,2,1.699673171,4.358508967,1.699673171,0.223760111,1.247219129,2.449489743,-1.333333333,2,6.333333333,1.632993162,3.333333333,5.045055056,0.981481482,36.33333333,4.546060566,32.9363753,1.532064693,1
24197313,6.666666667,38.2302963,44.68469038,7.483314774,29.61500922,3.771236166,9.630611937,2,3.559026084,1.794040583,3.559026084,0.361528135,0.471404521,7.483314774,5.333333333,0.333333333,11,1.632993162,0.666666667,5.90039526,0.960210804,68,3.299831646,32.59296278,1.458957954,1
24663107,8.666666667,21.74089848,62.02057539,3.559026084,22.52583639,2.943920289,9.630611937,2.666666667,5.31245915,1.613738759,5.31245915,0.295382631,1.699673171,3.559026084,1,1,13,2.054804668,2.333333333,1.545238095,0.916361416,79,5.734883511,48.19108443,0.824592668,1
24801407,2.666666667,35.26408308,83.28765664,5.792715732,14.07144862,1.699673171,7.726363178,1.666666667,0.942809042,3.704813023,0.942809042,0.401910626,0.471404521,5.436502143,3.666666667,0.666666667,10.33333333,1.247219129,1.666666667,2.322552701,0.960401003,57.66666667,0.471404521,11.52332469,0.224962719,1
24984561,8.333333333,18.23915203,80.01166667,4.784233365,13.36444444,1.247219129,3.1291,1.666666667,3.091206165,2.605126617,3.091206165,0.230508158,1.414213562,4.784233365,-1.666666667,0.666666667,7.333333333,1.699673171,2,0.511111112,0.656084656,36,3.681787006,56.58082631,1.379405771,1
25085431,10,0,109.8920076,0,20.7709091,0,8.841846275,2,0,0.8925,0,0,0.5,0,-1,0,9,0,2.5,2.184848485,1.181818182,51,0,0.93041665,0,1
25121744,4.333333333,50.42706504,56.11059524,7.930251502,40.74161905,1.414213562,9.12037002,2.333333333,5.436502143,7.520740616,5.436502143,0.574397051,1.699673171,7.483314774,6,0,12.66666667,0.942809042,3.333333333,11.25502357,0.785714286,61.66666667,2.494438258,13.84059951,7.378497288,1
25184645,2.5,13.5,92.048125,3.5,12.88133334,1,13.55566614,0.5,1,0.395166666,1,0.186666667,0.5,3.5,2,1,20,0.5,3.5,1.516666667,0.853333334,91,0.5,9.996875,0.307777778,1
25693756,6.5,25.5,82.7375,5,16.38138889,0.5,10.02499477,0,0.5,1.756875,0.5,0.034722222,0,4.5,3.5,0.5,9,0,2,0.444444445,0.909722222,57.5,1.5,6.8625,0.527777778,1
25711830,10.5,24,108.6655147,3.5,25.15529412,0.5,8.841846275,1,3,1.087480065,3,0.264705883,0,3.5,-0.5,1,14,1,2,1.770588235,0.735294118,70,1.5,0.0344853,0.255882353,1
25965427,4.333333333,21.66923062,31.01296569,3.299831646,15.47568627,0.471404521,6.937597517,0.333333333,3.091206165,1.38953095,3.091206165,0.266579519,1.885618083,3.299831646,0.333333333,1,12.33333333,0.471404521,1.333333333,0,0.711640212,56,2.357022604,43.85895668,0.305551266,1
26022358,6.666666667,42.06608557,70.72383837,6.164414003,25.98153298,2.054804668,5.033348758,2,4.027681991,3.530605606,4.027681991,0.336830011,1.247219129,6.164414003,0.333333333,0.666666667,7.666666667,2.160246899,1.333333333,1.81532977,1.038324421,47.33333333,9.428090416,50.72478399,1.242350714,1
26061230,2.666666667,6.944222219,99.28428571,1.247219129,15.98395767,3.771236166,7.726363178,0.666666667,1.414213562,6.222756441,1.414213562,0.355948227,0.471404521,1.247219129,1.333333333,0.666666667,7.666666667,0.942809042,1.333333333,4.323709556,0.613227513,36.66666667,0.471404521,24.72701508,1.522569123,1
26135125,6,36.88721549,84.66166667,6.342099197,26.05125926,1.885618083,8.331604358,1.333333333,1.632993162,1.818921888,1.632993162,0.438079422,0.471404521,6.342099197,3.666666667,0.666666667,11.33333333,1.247219129,1.333333333,2.478638504,0.461111111,58.33333333,0.816496581,11.07240138,0.923392831,1
26152572,6,6.5,74.41940477,3,16.35285715,3.5,8.841846275,0.5,2,1.22009524,2,0.133928571,2.5,4,4.5,0,9.5,0.5,3.5,0.39047619,0.508928572,53,5,14.73726191,1.491071429,1
26192354,10.5,33,95.40677275,8,25.25939394,2.5,5.985473138,4,0,5.078269926,0,0.363636364,1.5,8,0.5,0,13,2,3.5,0.583030303,0.363636364,59.5,1.5,18.51677275,2.5,1
26203719,4,7.5,83.405,4.5,13.369,2.5,10.02499477,1,3.5,1.192846154,3.5,0.116666667,0.5,4,3.5,0,15,1,2.5,1.466666665,0.716666667,64,2,13.62,1.008333334,1
26528107,2.333333333,25.31578339,120.1641667,5.734883511,8.410833333,2.160246899,5.033348758,0,0,1.723496375,0,0.562762285,0,5.715476066,-1,0.333333333,7,0,1,6.444291186,0.704166667,31.66666667,0.471404521,7.23523794,0.901869201,1
26683817,6,43.74745707,57.15625,5.314132102,20.34981196,3.261901286,9.315105672,1.8,4.223742416,3.91114169,4.223742416,0.375979982,1.356465997,7.172168431,3.4,0.6,6.4,3.12409987,1.4,4.049442693,1.473076923,42.4,4.195235393,35.25693338,1.143533688,1
26967415,14,33.64282985,10.9019819,5.344155686,46.48659879,4.707440918,12.13046314,2,2.039607805,7.855975142,2.039607805,0.341984734,0.4,5.035871325,14.2,0.2,9.2,1.264911064,1.2,8.468728498,1.40831448,75.8,6.418722614,39.53829294,3.278478803,1
26970502,6.2,35.86307293,74.21962112,5.844655678,18.68991875,2.19089023,11.29405903,1,2.576819745,0.924261977,2.576819745,0.237271163,0.489897949,5.642694392,6,1,15.6,0.632455532,1.6,2.044757336,0.997948131,83.4,2.712931993,21.04180822,0.322829405,1
27014940,11,21.84490787,90.17480844,4.427188724,25.9060303,2.315167381,10.73488386,1.8,1.833030278,2.355604051,1.833030278,0.269714167,1.166190379,4.427188724,3.2,0.8,11.8,0.4,1.8,4.069951563,0.969372294,68,4.147288271,14.59456619,1.001116789,1
27119540,2.25,7.889866919,75.151875,2.947456531,17.63666667,0.5,3.1291,1.75,2.772634127,6.890557642,2.772634127,0.38681249,0.707106781,2.861380786,0.5,0,6,2.046338193,1,5.036667102,0.394886364,23,1.639359631,43.92533699,3.506214736,1
27244453,4.6,17.61135997,75.00228571,4.029888336,17.26864762,2.416609195,10.73488386,0,0.979795897,3.192928249,0.979795897,0.169175672,0.489897949,3.773592453,4.6,0.4,7.2,0,1.4,1.149905249,1.308571429,42.4,2.653299832,20.1556443,0.917751368,1
27292659,5.5,39.81441322,82.87895658,7.154544011,14.81043417,5.931905259,6.577047384,0.25,3.16227766,8.226903223,3.16227766,0.736557538,1.920286437,7.03562364,2.75,1.25,9.75,0.433012702,2.75,9.586422383,0.880952381,46.75,4.5,44.38296937,1.876632067,1
27327680,4,35.01696018,90.16267857,5.408326913,15.36880159,4.380353867,9.504669969,3,3.491060011,5.484134572,3.491060011,0.431944399,1.870828693,6.219927652,2.25,0.75,11.75,3.082207001,3,3.827774733,1.028571428,59.5,1.870828693,28.00443122,0.92974717,1
27372659,3.25,36.65634324,48.73616072,5.356071321,9.740357143,3.570714214,4.557286569,0,7.549834435,4.000405815,7.549834435,0.338871928,3.34477204,6.139014579,0.5,0.25,6,0,2.25,5.614285715,0.467857143,30.25,1.920286437,53.34794704,0.256621495,1
27493957,3.666666667,41.84362423,33.17787879,6.480740698,16.68242424,0.942809042,7.726363178,0.333333333,1.632993162,4.840550794,1.632993162,0.334360557,0.942809042,7.257180352,0.666666667,0.666666667,10,0.471404521,0.666666667,0,0.648148148,53.33333333,2.054804668,46.92060615,0.373259317,1
27570114,7.4,25.57655176,79.20157739,3.655133376,16.65516859,1.939071943,9.315105672,0.6,3.261901286,3.318874782,3.261901286,0.290515956,1.720465053,3.072458299,1.2,1,15,0.8,2.2,3.910693241,0.903152988,80.2,2.416609195,40.72589388,0.213790879,1
27582887,9.75,23.62599204,84.56463707,4.55521679,21.32983711,3.699662147,8.596808199,2.75,4.301162634,1.766304877,4.301162634,0.265462223,0.829156198,2.958039892,4.75,0.75,14,2.947456531,1.75,6.024294315,0.87622549,78.75,7.224091638,15.84761436,0.866433779,1
27611640,4,33.36540124,55.36541668,6.098155459,22.27818973,0.433012702,8.005233953,1.75,2.947456531,4.312740962,2.947456531,0.392746601,1.224744871,6.098155459,-0.25,0.25,11,1.089724736,1,2.648484847,1.152879729,63.75,4.123105626,55.3659361,0.851485848,1
27623289,4.2,37.31809213,31.911,7.211102551,27.10278788,6.177378085,10.45765493,0.4,2.332380758,9.26115854,2.332380758,0.477661554,0.489897949,6.887670143,5.2,1,9.6,0.8,0.6,12.00399111,1.346060606,48.4,1.720465053,43.8481349,4.944215011,1
27679500,4,28.78610776,91.77979121,4.816637832,18.77703785,2.925747768,6.556747765,0.2,2.416609195,2.438512069,2.416609195,0.420223009,0.4,4.630334761,3.2,0.2,12.4,0.4,1.2,4.91881829,0.762957875,61,3.346640106,22.52186108,0.763827395,1
27746415,12,3.720215048,71.93528141,1.939071943,29.26195264,6.112282716,9.482219919,3.6,2.576819745,6.052223791,2.576819745,0.435213077,1.356465997,2.576819745,5.2,0.2,15.8,1.854723699,2.6,7.914437626,1.099541635,91.4,3.741657387,39.45135787,1.345617652,1
27762544,5.75,21.49854646,55.29496777,5.931905259,21.84045254,3.354101966,12.49868647,1.25,3.937003937,4.205080533,3.937003937,0.415502436,1.118033989,5.309190145,7.5,0.5,12.75,1.639359631,2.5,5.947879476,1.265185422,78,3.031088913,22.48917475,1.357860165,1
27785160,0.666666667,29.10135545,0,5.436502143,10.92133333,0,3.1291,0,0.942809042,4.888757602,0.942809042,0.282842712,0,5.436502143,0,0.666666667,7.666666667,0,0,0,0.2,29.33333333,0.471404521,0,0.298556196,1
28063382,3.75,14.50861813,75.31411765,4.387482194,13.28147282,1.920286437,8.841846275,1.75,0.433012702,2.697164171,0.433012702,0.28068324,0.829156198,4.145780988,0.75,0.75,10,2.046338193,1.25,4.213477558,0.769301471,44.75,1.785357107,46.55588468,1.062429751,1
28088585,5.4,36.24030905,45.59365789,5.176871642,20.37296374,4.963869458,10.93091432,1.4,2.19089023,3.883560312,2.19089023,0.354684336,0.632455532,4.874423043,6.4,0.8,7.6,2.8,1,1.459647103,0.993918129,53,2.576819745,29.4819669,0.518365898,1
28140565,7.25,7.790218225,64.01541668,1.920286437,9.41975,2,3.1291,0,1.299038106,1.032580869,1.299038106,0.258602011,1.299038106,1.658312395,-2,2,5,0,1.25,2.633333333,0.341666667,21,9.09326674,64.01743647,0.219324642,1
28298712,9.4,16.24068964,97.48035436,1.356465997,18.51112698,3.059411708,7.866411267,2.2,2.481934729,1.150429849,2.481934729,0.154608861,0.748331477,1.356465997,1.2,0.8,14.2,2.227105745,2.8,2.577230217,0.788340336,74,5.238320341,20.15694039,0.81908955,1
28340717,9.2,34.55198981,36.76528195,5.706137047,34.31878897,5.885575588,10.77518864,2.2,1.720465053,8.43229724,1.720465053,0.314391407,0.489897949,5.083306011,10.4,0,10.2,1.166190379,1.4,2.567244021,1.168897243,69,3.969886648,42.49337404,3.022476515,1
28414223,1,1.785357107,25.06,0.866025404,13.6635,0.433012702,3.1291,0,0.433012702,3.329489945,0.433012702,0.625999201,0.433012702,0.433012702,0.25,0,3.75,0,0.25,0,0.825,19,0,43.40519324,0.766077672,1
28433521,16.75,17.73943347,79.37963235,3.201562119,27.1523268,1.118033989,8.005233953,1.5,1.118033989,3.337285392,1.118033989,0.207659811,0,3.34477204,5.5,0.25,8.5,1.658312395,1,2.567329163,1.180882353,61.75,4.145780988,12.66432676,0.943141713,1
28588774,3.25,39.73977856,95.12763481,6.832825184,13.3641023,2.046338193,9.433420521,1.5,1.118033989,5.405685611,1.118033989,0.821888327,0.829156198,6.609652033,2.75,0.25,14,2.598076211,1.75,3.337490073,1.205626598,65.5,3.269174208,11.4020357,0.568232503,1
28605490,4.5,8.699856321,72.94236372,1.870828693,18.54513221,4.493050189,13.28976647,3.75,1.414213562,1.908932191,1.414213562,0.191502999,0.829156198,1.58113883,6.75,0.5,17.25,4.20565096,1.75,1.944382623,1.138690476,95,2.598076211,27.06279135,0.735431909,1
28687359,28.6,23.2,106.8246818,2.653299832,21.6615697,4.317406629,8.535701125,3.6,4.749736835,3.78011031,4.749736835,0.381693733,1.469693846,2.727636339,1.6,4.4,11.6,2.576819745,2.2,3.470038835,0.851439394,67.8,19.41751786,30.12677013,0.881151745,1
28757342,4,6.179603547,30.305,0.829156198,17.225,1.299038106,4.557286569,0,1.224744871,9.946283461,1.224744871,0.433012702,1.299038106,0.829156198,-0.75,0.25,0.5,0,0.75,0,0.416666667,8.5,3.082207001,52.48979972,2.005201569,1
28758925,7.333333333,37.95611501,110.2602828,7.717224602,16.0457974,0.471404521,5.82211442,2,6.480740698,3.395926834,6.480740698,0.285766649,2.494438258,7.257180352,-0.666666667,2,14,1.414213562,3.666666667,6.555715379,0.533679654,61.33333333,7.542472333,4.031239905,1.816852105,1
28962012,1,19.77091017,0,4.966554809,21.44,0,8.841846275,0.333333333,0.471404521,1.976326559,0.471404521,0.381926767,0,4.496912521,0,0,8.666666667,0.471404521,0,0,1.670833333,42.33333333,1.414213562,0,0.999863031,1
29062641,8,32.92172535,63.30383333,4.774934555,9.796244444,1.720465053,9.008960522,0.6,2.449489743,3.621441052,2.449489743,0.453358183,0.748331477,4.489988864,5.8,0.2,4.2,0.8,1.8,7.114410346,0.756388889,41,5.830951895,14.29356465,1.086855954,1
29115886,7,32.40123454,110.605511,4.214261501,13.21172727,2.097617696,7.69929702,1,3.979949748,1.422327566,3.979949748,0.407008627,1.743559577,4.195235393,-1,0.6,11,0.894427191,3.6,2.855502587,0.61013986,54.2,2.966479395,14.80172877,0.700315194,1
29267129,1.25,7.462405778,0,2.165063509,18.451,0,9.433420521,0.25,0.5,3.889322973,0.5,0.65843881,0,2.549509757,0,0.5,4.75,0.433012702,0,0,1.341666667,24.25,1.089724736,0,1.163656832,1
29293281,2.5,43.21168823,72.35767857,7.433034374,13.23232601,3.354101966,8.459164838,0.25,2.692582404,5.295159054,2.692582404,0.246805915,0.707106781,7.428828979,1.5,0.5,12.75,0.433012702,1,4.80423933,1.061813187,57.75,1.118033989,44.33264504,0.463235723,1
29396889,6.75,33.86369738,48.508125,4.123105626,30.74123077,2.915475947,13.4635551,0.75,4.322904116,3.6340176,4.322904116,0.082131371,0.433012702,4.123105626,9,0,11.5,0.829156198,1.25,2.951749557,1.138461539,71.25,1.089724736,15.16914831,0.626160986,1
29485766,2.25,9.120718173,70.07063988,1.5,18.355,4.272001873,7.413659706,1.25,1.5,5.012834097,1.5,0.449897239,1.299038106,1.5,4.5,0.25,4.75,1.089724736,2.25,4.356596864,1.544642857,28.25,0.829156198,28.36280706,2.086460238,1
29536164,13.5,5.889609495,77.94872024,3.897114317,26.6443631,2.277608395,11.45318134,2.75,4.847679857,6.840578412,4.847679857,0.383902615,0.829156198,3.570714214,4.25,1.5,13.75,1.299038106,2.75,5.126412752,1.183035714,77.25,5.220153254,21.87179519,1.956127692,1
29552151,3.4,10.04788535,42.7455,2.727636339,31.94157143,12.17209924,6.556747765,1.4,1.939071943,9.542296965,1.939071943,1.007472084,0.489897949,2.727636339,8.2,0,4.6,1.959591794,1.4,13.09754175,1.225,19.8,1.624807681,89.95544856,6.705221846,1
29710654,13.2,27.66658635,52.51025642,6.144916598,19.03151282,8.634813258,8.915535106,1.6,2.13541565,4.26064073,2.13541565,0.598576549,1.166190379,4.630334761,1.8,3,10,0.8,1.2,6.88937794,1.106410256,54.4,20.06389793,71.31249065,1.189503181,1
29745877,8.5,52.71799977,81.07013656,8.077747211,16.08586135,3.491060011,8.005233953,5,7.826237921,6.941438007,7.826237921,0.446702523,1.089724736,10.63896142,1.75,1.25,4.75,7.516648189,1.25,1.099993436,0.893382353,36.25,9.552486587,48.89586654,1.981434379,1
29770248,7.8,42.17108014,79.8706805,6.651315659,21.87907598,5.571355311,7.030007162,1.6,4.586937976,8.549389238,4.586937976,0.647193,0.748331477,6.97423831,3.4,1,9,1.496662955,1.8,5.838794687,1.159837505,40.2,5.741080038,44.78083374,4.163519469,1
29867936,3.2,44.44142212,33.01872727,8.163332653,20.44236542,3.794733192,10.73488386,1,3.006659276,1.785868579,3.006659276,0.275581479,0.489897949,6.823488844,3,0.8,14,1.549193338,0.4,0.0969697,0.884759358,65.4,2.638181192,40.60679688,0.698973949,1
30059111,5.8,15.68948693,63.89301584,3.544009029,20.87349623,2.332380758,7.69929702,2.2,1.939071943,2.636998401,1.939071943,0.311708039,0.632455532,3.544009029,3.6,0.2,10.6,1.326649916,1,4.925880989,0.71387632,54.6,2.993325909,34.06944589,1.161572961,1
30089873,7,44.57353475,81.41115686,6.144916598,20.98560784,5.2,8.841846275,2.6,2.576819745,7.144691637,2.576819745,0.474540187,1.414213562,5.93295879,0.6,0.2,7.6,2.576819745,2,8.978910316,0.806862745,53.6,5.176871642,52.33621772,2.627617651,1
30146653,5.6,15.08111402,95.59117032,2.561249695,17.23217204,1.624807681,10.26162447,1.6,2.529822128,2.654937564,2.529822128,0.109265546,0.489897949,2.154065923,1.4,0.8,14.2,1.356465997,2.4,2.078855494,1.233840049,74,2.416609195,10.93372906,0.844237794,1
30147416,13.4,15.73022568,74.51278216,3.919183588,25.80969094,2.576819745,12.13046314,2.4,1.897366596,3.613374982,1.897366596,0.325245552,0.4,4.118252056,5.6,1,12.8,2.059126028,1.8,4.399541184,1.01531451,81.4,3.826225294,24.64350114,1.227198324,1
30240322,13.5,23.00543414,71.07172969,3.269174208,25.56697479,1.479019946,13.33529879,2,1.479019946,2.856118799,1.479019946,0.249733412,1.732050808,3.5,4.75,1.25,10.25,1.58113883,3,2.494313137,0.940709617,75.25,2.179449472,12.06008349,0.668695153,1
30429133,2.6,39.25506337,43.596,7.989993742,18.54547692,5.16139516,9.315105672,0,1.6,5.09318471,1.6,0.275584371,1.496662955,6.681317235,2.4,0.4,8.4,0,1.6,6.132608653,1.015384615,49.8,2.244994432,49.18811924,1.328321448,1
30566308,19.33333333,19.61292091,53.66421569,4.082482905,25.77732026,2.449489743,13.09987595,3.333333333,1.699673171,2.202036865,1.699673171,0.136270076,0.816496581,3.681787006,3,3,10.33333333,3.299831646,1,3.08235294,0.828282828,74,6.944222219,37.947727,0.697578931,1
30750923,1.5,18.02082129,39.46,3.464101615,48.78,4.08503366,4.557286569,3.25,1.732050808,12.85979418,1.732050808,0.288675135,0.5,3.464101615,1.25,0.25,3.5,2.277608395,0.5,0,0.166666667,14.75,1.118033989,49.51501388,8.731064167,1
30759478,0.8,16.74037037,43.31358974,3.18747549,11.98155385,1.897366596,4.271649255,1.2,2.828427125,2.582098515,2.828427125,0.340363633,1.166190379,2.925747768,0,0.2,10.8,1.166190379,0.8,2.65641026,0.694487179,40.2,1.166190379,53.6117276,0.615898076,1
30966358,6,48.67808085,59.04833333,6.18241233,15.97240741,4.642796092,7.38712967,1,4.966554809,4.787488642,4.966554809,0.719017403,1.632993162,6.236095645,1.666666667,1.333333333,10.66666667,1.414213562,2,8.18888889,0.539351852,52,5.715476066,53.72400629,1.08357567,1
